user_id,block_average_correctness,reverse_tap_average_correctness,reverse_translate_average_correctness,listen_average_correctness,block_average_response_time,reverse_tap_average_response_time,reverse_translate_average_response_time,listen_average_response_time,user_ability_score,average_blocks_per_session,average_blocks_per_day,average_sessions_per_day,session_length_variance,blocks_per_session_variance,blocks_per_day_variance,sessions_per_day_variance,session_count,block_count,listen,reverse_tap,reverse_translate,response_time_variance,churn_time,churn_time_category
BjmkGN3A,0.14115755627009646,0.0665083135391924,0.16740088105726872,0.25595238095238093,0.004491939851549557,0.04511065573847041,0.003295053110838555,0.012352358993322167,0.5611870854342532,0.1393348623853211,0.12489888367578064,0.3492063492063492,0.6231716076881718,0.6692280294994171,0.7626795284777582,0.2570608523645995,0.32653061224489793,0.14292803970223325,0.1141396933560477,0.1328,0.11145038167938931,0.6655948553054662,6.0,1
Bs94Khpa,0.05126582278481013,0.04046242774566474,0.08536585365853659,0.0,0.08122762320601919,0.024708289527331534,0.0015389310961228023,0.26501424749309377,0.48806222934815474,0.1833819849874896,0.08898236531305612,0.12698412698412698,0.4936955971928577,0.5551262477822347,0.729869105476905,0.18513082431126213,0.18367346938775508,0.10620347394540944,0.08517887563884156,0.1056,0.07633587786259542,0.9807073954983923,6.0,1
C/nJylIN,0.12202680067001674,0.046610169491525424,0.15428571428571428,0.19047619047619047,0.003504539918340205,0.02215421636325591,0.005488065364355345,0.010457872270784195,0.5493418993533791,0.1477272727272727,0.10917327293318232,0.2666666666666667,0.4077777914983619,0.49890469161898804,0.7180710421785569,0.3029394417527915,0.18367346938775508,0.08734491315136475,0.06303236797274277,0.08800000000000001,0.0717557251908397,0.3311897106109325,4.0,1
C5SBI/le,0.19641569508826145,0.06237816764132553,0.3527397260273973,0.28,0.02466049700426324,0.03723083961582228,0.0038225727146286577,0.08248666487817728,0.5804249123208658,0.3983658256880734,0.4675618831904222,0.5714285714285714,0.7851813135421332,0.7266936210287176,0.8808236021391204,0.18513082431126215,0.4489795918367347,0.49330024813895784,0.4787052810902896,0.3904,0.3709923664122137,0.9517684887459807,6.0,1
C6QU2/H8,0.08825431034482759,0.06367924528301887,0.23076923076923078,0.10185185185185185,0.000673552506104084,0.023911271091039705,0.0028076335360338604,0.007927028754470948,0.5426707772247829,0.14520112914608327,0.06153265383163458,0.09876543209876543,0.38825884532240196,0.37310216412436886,0.5259657923607208,0.09418043933698256,0.22448979591836732,0.10372208436724564,0.07495741056218058,0.1296,0.03206106870229008,0.04823151125401929,17.0,3
CEvzPNZq,0.11912372254838008,0.05069124423963134,0.3076923076923077,0.32941176470588235,0.028675528271263077,0.21557431197181895,0.003189555486509965,0.006107293155445459,0.5415268649503239,0.111697247706422,0.08024591490050154,0.25396825396825395,0.3412950939179542,0.4005084922259032,0.638466141131901,0.2928278604664961,0.26530612244897955,0.09727047146401985,0.06132879045996593,0.1296,0.024427480916030538,0.9163987138263665,7.0,2
CKVpnYqn,0.07906976744186046,0.05303030303030303,0.11971830985915492,0.05128205128205128,0.0,0.013947865062514742,0.0014820330436286677,0.004574033699824925,0.5386761238947101,0.06342625264643612,0.08352208380520951,0.5,0.18708839750938633,0.24016716284951017,0.5278304928658673,0.08573574966010987,0.22448979591836732,0.05260545905707196,0.03236797274275979,0.0512,0.06259541984732825,0.012861736334405145,3.0,1
CY7ynbJa,0.23478260869565218,0.0,0.265625,0.0,0.010413992028921121,0.0,0.005973161840615594,0.0,0.6237540132646033,0.040137614678899085,0.0,0.0,0.24115148389303387,0.2758021733112163,0.3861683435719319,0.0,0.020408163265306124,0.0,0.0,0.0,0.027480916030534354,0.4437299035369775,1.0,1
ChY6t7Vx,0.15955026455026455,0.08605341246290801,0.5,0.42028985507246375,0.005557171813946108,0.0496210707926421,0.010849757044408978,0.010266895786657385,0.5856619726639752,0.2706422018348624,0.06131693900663323,0.031746031746031744,0.5372589908336199,0.5677102445314066,0.5455147821248523,0.0513051530389123,0.0816326530612245,0.07791563275434243,0.05281090289608177,0.1056,0.0183206106870229,0.3987138263665595,8.0,2
CmTJozfq,0.12372670108232418,0.0943579766536965,0.23203285420944558,0.18012422360248448,0.0040872342577960505,0.04283289946451775,0.00511643519946536,0.010845803633323527,0.5610775479001151,0.2697039199332777,0.12637702048800578,0.1111111111111111,0.5899832011351648,0.5468332793773611,0.5877653490993636,0.21239175225403,0.6326530612244897,0.4784119106699752,0.3781942078364566,0.5,0.20610687022900762,0.5080385852090032,20.0,3
Cv7+fFiF,0.1655328798185941,0.1014799154334038,0.20055710306406685,0.2348993288590604,0.0050278973778604165,0.039809374377092734,0.005800915143734632,0.00747192289842725,0.5732105696308003,0.15493722839208113,0.060588901472253674,0.07936507936507936,0.37104028981611314,0.35999395663641515,0.48765276307894817,0.1295801262700465,0.3469387755102041,0.16575682382133994,0.09880749574105623,0.1472,0.1679389312977099,0.4983922829581994,13.0,2
D4C7e9MW,0.1491869918699187,0.07857142857142857,0.3918918918918919,0.27102803738317754,0.0025434688121874077,0.03290542842913685,0.004482551936831839,0.009895080635505073,0.5714672994952413,0.15631616090331685,0.06681766704416761,0.09876543209876543,0.4739804009938017,0.5711175413689178,0.6630782872240416,0.09418043933698256,0.22448979591836732,0.11066997518610422,0.08177172061328791,0.136,0.035114503816793895,0.19935691318327975,10.0,2
DJIB6jZU,0.07814814814814815,0.0375,0.14285714285714285,0.1276595744680851,0.007895579075994818,0.024530402217504126,0.009976277850435191,0.016069330240552848,0.5373600357676909,0.13517775229357798,0.06568516421291054,0.13333333333333336,0.23180076318752862,0.37117811732316747,0.5507844231333624,0.22583816587483815,0.12244897959183673,0.05558312655086848,0.034071550255536626,0.062400000000000004,0.04885496183206107,0.7331189710610932,4.0,1
DLU4YEWm,0.04802371541501976,0.035545023696682464,0.13821138211382114,0.018518518518518517,0.0031143150471960087,0.03361904013000969,0.007095681537594678,0.00735290918838551,0.5211100142387055,0.04261037844036696,0.01693091732729332,0.13333333333333336,0.2633761847824857,0.2146154458149045,0.40617082224342665,0.11754590432815874,0.6122448979591836,0.1141439205955335,0.07325383304940375,0.1336,0.058015267175572524,0.4758842443729904,22.0,4
DOlW4+Oh,0.09156038647342994,0.05063291139240506,0.1865079365079365,0.06463878326996197,0.007152888929188757,0.049638030623813625,0.006981269120662138,0.010706069085516303,0.5406443046466973,0.24361074705111396,0.09605039637599094,0.06944444444444442,0.6137979651510136,0.5748785700854064,0.5920940321749307,0.07927815373141521,0.3877551020408163,0.27394540942928036,0.17546848381601363,0.2472,0.24122137404580152,0.752411575562701,18.0,3
DZVmdDIm,0.141548463356974,0.0,0.14556962025316456,0.18823529411764706,0.017829120075119775,0.0,0.016770171187421665,0.007201925426817018,0.5600091714436244,0.06495740498034075,0.05379388448471121,0.2962962962962963,0.3357829209629958,0.3524926261817907,0.5937525241783875,0.3468979481462303,0.24489795918367346,0.058560794044665014,0.05792163543441227,0.0,0.15572519083969463,0.887459807073955,5.0,1
Dc0eIisl,0.1053921568627451,0.0,0.13836477987421383,0.12605042016806722,0.015385472731631069,0.0,0.005556924093968057,0.02441623115650454,0.5544835578201291,0.0,0.0006098092168307333,0.23931623931623935,0.06551685257856421,0.05330468842118469,0.3059780562726494,0.1750018572056767,0.510204081632653,0.039205955334987594,0.07666098807495741,0.0,0.07938931297709924,0.6784565916398714,14.0,3
Did1Owyh,0.12056685640939785,0.05091649694501019,0.24661246612466126,0.16287878787878787,0.00733236836033473,0.05577120095348417,0.009354678613103039,0.013873920726856144,0.5620968516272189,0.09938837920489296,0.055945639864099665,0.17777777777777776,0.3582195998256197,0.31875698600926033,0.5567753392907006,0.14464942683731127,0.510204081632653,0.1682382133995037,0.14310051107325383,0.14,0.149618320610687,0.771704180064309,15.0,3
Dk0VkSaF,0.16432032115171652,0.04230769230769231,0.2184557438794727,0.22929936305732485,0.010433069666944121,0.021554732913543952,0.007708549204783978,0.02371358652634799,0.5766285954413863,0.16985968699406365,0.14091570943213075,0.31746031746031744,0.44792652994263393,0.5057597293827321,0.721373232721179,0.5591474238152853,0.30612244897959184,0.15930521091811414,0.10732538330494037,0.1024,0.22595419847328244,0.8006430868167203,7.0,2
DxyxAqn3,0.23773946360153256,0.13953488372093023,0.18972332015810275,0.6181818181818182,0.0055264820190258235,0.039423819546928876,0.003233202912290021,0.010768573648959962,0.6088769800729239,0.08928571428571427,0.07248018120045299,0.33333333333333337,0.25275882284651097,0.3354428615101476,0.6581723328676738,0.5026849059137044,0.24489795918367346,0.07493796526054591,0.04599659284497445,0.0448,0.1312977099236641,0.3665594855305466,6.0,1
Erzx0lr2,0.05025062656641604,0.03389830508474576,0.10810810810810811,0.043478260869565216,0.002067863504521517,0.019889742321879737,0.0042651749238674305,0.010350593306657309,0.5255935089922658,0.04680332568807339,0.024160060400151,0.1728395061728395,0.3177086557188319,0.39356248705863056,0.5401739162442555,0.4149246687745533,0.2857142857142857,0.05459057071960297,0.034071550255536626,0.0648,0.04122137404580153,0.22186495176848875,11.0,2
FP0UdPJw,0.22811704834605598,0.15454545454545454,0.4111111111111111,0.2727272727272727,0.020805541931682842,0.3006467720374302,0.002626618931228361,0.012731534121806672,0.5975496195046788,0.06501411432604093,0.02340505851264628,0.09876543209876543,0.2638548851131731,0.2626324520446747,0.43186466041431865,0.16283702553806323,0.22448979591836732,0.053598014888337465,0.03236797274275979,0.0648,0.03969465648854962,0.8906752411575556,9.0,2
FboSTR1h,0.07247146792601339,0.03273809523809524,0.13802816901408452,0.09090909090909091,0.0037902977724279304,0.023305651976918782,0.0042203606988982095,0.013285713155745563,0.5383135816843024,0.30160550458715596,0.3103057757644394,0.4444444444444444,0.47199208620579747,0.5164449805532938,0.9248823275679788,0.798958690046367,0.14285714285714285,0.13598014888337467,0.0919931856899489,0.1216,0.1312977099236641,0.5337620578778135,2.0,1
FprRbHQ/,0.2099242424242424,0.09090909090909091,0.2724358974358974,0.1308411214953271,1.0,0.1039970118738696,0.516244474007818,1.0,0.099644128113879,0.1029243119266055,0.06738391845979616,0.2222222222222222,0.49166731737355873,0.5723501835818026,0.7062708284987905,0.17366078110302466,0.2857142857142857,0.0977667493796526,0.07495741056218058,0.048,0.16946564885496182,1.0,9.0,2
G3aSuYdC,0.17014814814814813,0.050473186119873815,0.4,0.25,0.0031689296430340644,0.030945685114612223,0.003470901424632389,0.012272148869988906,0.5849761565267421,0.19323394495412843,0.16506228765571915,0.33333333333333337,0.5389269207564639,0.6161318861056213,0.8167819213133287,0.376852168930104,0.16326530612244897,0.10024813895781637,0.07495741056218058,0.108,0.06259541984732825,0.5594855305466238,4.0,1
GzCqsB8P,0.16293419224453706,0.08183632734530938,0.20853080568720378,0.24050632911392406,0.005296664032128558,0.027260258839069094,0.0060579284970499695,0.010846876678451732,0.571390998008557,0.22041284403669725,0.07248018120045299,0.03418803418803418,0.57156574210565,0.5497917446211091,0.6338865913245617,0.05068892529922281,0.26530612244897955,0.17568238213399504,0.10902896081771721,0.1424,0.1984732824427481,0.697749196141478,16.0,3
HF6oVrKy,0.29178981937602627,0.08383233532934131,0.4262948207171315,0.37,0.008091689545318697,0.023872519174908024,0.006777010418194037,0.02481380375437757,0.6437227429906347,0.1705275229357798,0.3187995469988675,0.888888888888889,0.5688727465199156,0.6392147485558508,0.5125620521789968,0.0,0.16326530612244897,0.08933002481389579,0.07155025553662692,0.0664,0.11145038167938931,0.7652733118971061,1.0,1
HI7m890h,0.3232305936073059,0.18604651162790697,0.3458333333333333,0.3925925925925926,0.007372286276391957,0.04829325696604617,0.0054862396342979115,0.010072014894410647,0.6521076281289778,0.111697247706422,0.0566251415628539,0.2222222222222222,0.45346851086539475,0.44418203786322513,0.5769586864561846,0.2833987268078182,0.36734693877551017,0.1334987593052109,0.09540034071550256,0.0608,0.23664122137404578,0.37942122186495175,11.0,2
HKV+gtB9,0.15264663805436335,0.06140350877192982,0.29245283018867924,0.12048192771084337,0.0012637027426435563,0.02892005314063644,0.002197121485130155,0.006022523959191342,0.5693641620513313,0.3045543905635648,0.17185730464326163,0.16666666666666663,0.41315811810006586,0.4047868958698277,0.7816746749719564,0.45286036323627354,0.10204081632653061,0.10421836228287842,0.059625212947189095,0.1024,0.09923664122137404,0.022508038585209004,7.0,2
HOGXKM4L,0.12153679653679653,0.08571428571428572,0.14342629482071714,0.09433962264150944,0.00830954237988954,0.0617104213707186,0.00509390551998767,0.011437257334664712,0.5528583804428037,0.15969036697247704,0.06115515288788222,0.14814814814814814,0.5732256027707129,0.5785239582095827,0.7355209860678427,0.3468979481462303,0.12244897959183673,0.06501240694789082,0.10051107325383304,0.0088,0.12061068702290077,0.5241157556270096,12.0,2
HX47RDnZ,0.18930710835058662,0.06629834254143646,0.17211538461538461,0.2229064039408867,0.008366427295188519,0.04854662289179186,0.004370044453492143,0.012161909340875705,0.5840198263524203,0.14646645642201833,0.1367497168742922,0.37037037037037035,0.5500229450175639,0.5005593540816622,0.6458106789116437,0.381193660471384,0.6122448979591836,0.27394540942928036,0.4020442930153322,0.0424,0.42900763358778626,0.6205787781350482,10.0,2
Hb3quUKm,0.20811965811965813,0.0,0.10407239819004525,0.3951612903225806,0.00491285657213319,0.0,0.0030021909720185356,0.007777794539992969,0.5986753143105633,0.20252293577981648,0.053454133635334085,0.0,0.6348166216675307,0.634714262059699,0.6331919502472667,0.0,0.06122448979591836,0.04665012406947891,0.07325383304940375,0.0,0.10534351145038168,0.4855305466237942,19.0,3
HfjAWoMd,0.07600732600732601,0.04040404040404041,0.16,0.10714285714285714,0.0026475377013591055,0.04397001389216534,0.002737493489027383,0.0066688988257082565,0.525620651818728,0.023623853211009176,0.01259909399773499,0.19444444444444442,0.04447424100231612,0.0678758938541571,0.44450705148173036,0.43779106266900875,0.26530612244897955,0.03374689826302729,0.022146507666098807,0.054400000000000004,0.007633587786259542,0.2765273311897106,10.0,2
HqmcL2Hh,0.1412655971479501,0.05853658536585366,0.24019607843137256,0.10227272727272728,0.001974019316939934,0.019400955509908953,0.003477156161017387,0.005527206680601063,0.566396706424846,0.09886959370904325,0.026896942242355608,0.037037037037037035,0.3903006941744531,0.4651973038298372,0.5677674231553053,0.110532605581315,0.24489795918367346,0.08138957816377171,0.059625212947189095,0.0728,0.08549618320610687,0.12218649517684887,11.0,2
IBQO/fmU,0.08836206896551724,0.0,0.07751937984496124,0.14705882352941177,0.0060745229401102194,0.0,0.003298502688840048,0.00910620811959961,0.5398142452096636,0.1605504587155963,0.07248018120045299,0.1111111111111111,0.3837520983505742,0.3825299415110795,0.5868377963978569,0.110532605581315,0.0816326530612245,0.04615384615384615,0.04940374787052811,0.0,0.12519083969465647,0.23472668810289388,9.0,2
IZFRqUEZ,0.16737891737891736,0.10386473429951691,0.41333333333333333,0.18823529411764706,0.0059965446790725355,0.05807719059921691,0.005060406355701975,0.011293585365323124,0.5723409967087237,0.1119552752293578,0.07332955832389582,0.2222222222222222,0.3745819693824244,0.4496655231636654,0.6917790585569052,0.34091778207873613,0.2857142857142857,0.10471464019851118,0.06473594548551959,0.132,0.03969465648854962,0.5530546623794212,9.0,2
Iak5jjD5,0.15305676855895195,0.13333333333333333,0.16152019002375298,0.05825242718446602,0.0013239666566200424,0.018342463718731706,0.0008481402517789582,0.00584365791740572,0.566669683047092,0.10004047490555856,0.04468238443323381,0.12121212121212122,0.3321030566585804,0.3367015306361461,0.5527046923836288,0.14873688999688475,0.30612244897959184,0.10223325062034738,0.07325383304940375,0.0328,0.21374045801526717,0.1864951768488746,14.0,3
Imww7CSG,0.1520002145002145,0.0688622754491018,0.28534031413612565,0.1780821917808219,0.0017514270756910696,0.03163850910512346,0.0020876563623122312,0.0058013199406750275,0.5727108050608861,0.16025129637016353,0.06823329558323896,0.09722222222222221,0.38375092024892454,0.3666751380255053,0.48027979696178713,0.08955884501750709,0.42857142857142855,0.20893300248138957,0.1465076660988075,0.1904,0.17557251908396945,0.2958199356913183,20.0,3
JW8obG3r,0.1241624257845632,0.053156146179401995,0.2751937984496124,0.1044776119402985,0.0027451427081199168,0.02056276462537263,0.00484083415193262,0.008859028547255673,0.5679583827871872,0.13001720183486237,0.037534379550234594,0.047619047619047616,0.3384730301414429,0.3708873007840237,0.47908199588759176,0.06402274615477901,0.2857142857142857,0.11861042183622827,0.0919931856899489,0.11120000000000001,0.09770992366412214,0.2090032154340836,13.0,2
JehIeHcB,0.2016377454936777,0.08157524613220815,0.3562091503267974,0.3491686460807601,0.0035479380943079075,0.03312121818397181,0.0027848584158402727,0.010539724519705435,0.6043631395211769,0.24757150566648678,0.13431483578708947,0.17777777777777776,0.7063465605146596,0.6980805313103464,0.8264038909152136,0.18588345513632287,0.30612244897959184,0.2228287841191067,0.23679727427597955,0.1888,0.14045801526717555,0.4887459807073955,12.0,2
JkJ31O/N,0.1096307094266278,0.06544202066590127,0.20398009950248755,0.18796992481203006,0.009191912576568493,0.03756770974820852,0.022748709891900875,0.011629864799688734,0.5474138529898616,0.25849973016729627,0.1589278973197433,0.2222222222222222,0.5796290725761438,0.625426667007682,0.7667793157243783,0.38867519141290136,0.30612244897959184,0.23176178660049626,0.18739352640545145,0.24400000000000002,0.10687022900763359,0.8745980707395499,11.0,2
JtgUtTEq,0.13917910447761192,0.09012875536480687,0.4146341463414634,0.18604651162790697,0.009837481265227342,0.06209136430198365,0.010905193470768291,0.02216037826044508,0.5644436031997546,0.11467889908256881,0.08776896942242354,0.2777777777777778,0.275463612698729,0.37778752985278913,0.6553147602772184,0.24996739710445656,0.14285714285714285,0.055086848635235726,0.034071550255536626,0.0776,0.0183206106870229,0.7942122186495177,5.0,1
JwzwneRb,0.08979665940450254,0.05945945945945946,0.18045112781954886,0.03278688524590164,0.0012016909782208568,0.019543960095977076,0.0037273697333881322,0.005312277020760225,0.5450156725677455,0.10456630525437863,0.10390713476783692,0.38888888888888884,0.4280357610712834,0.4416529390744404,0.6283858785348692,0.45286036323627354,0.18367346938775508,0.06451612903225806,0.04770017035775128,0.07200000000000001,0.04580152671755725,0.06430868167202572,4.0,1
KPHN1r/s,0.129463375564293,0.0590318772136954,0.2708333333333333,0.24788732394366197,0.005935053698371705,0.04820502457270105,0.007894345828226443,0.013997945233765123,0.5615168125721413,0.30716302046577276,0.12208380520951304,0.06666666666666665,0.5496811901711659,0.47448566266565845,0.5646561029322883,0.14423066067777982,0.22448979591836732,0.20496277915632755,0.19761499148211245,0.21200000000000002,0.07633587786259542,0.5273311897106132,11.0,2
KVDTZTo0,0.08893557422969188,0.04830917874396135,0.2894736842105263,0.06451612903225806,0.00023446852274472234,0.02587847907191066,0.0015226565524529396,0.0055681350133282995,0.538861212034757,0.1657110091743119,0.1087202718006795,0.2222222222222222,0.5753678379766777,0.6680569898957447,0.7400856425002933,0.0,0.0816326530612245,0.04764267990074442,0.027257240204429302,0.0688,0.0183206106870229,0.02572347266881029,2.0,1
KxwCPl2V,0.18536693191865602,0.12946428571428573,0.16,0.29239766081871343,0.007439030954288587,0.044345869982812654,0.0051129328152532336,0.009287487964903885,0.5808037140208144,0.2852637614678899,0.1162702906757267,0.14814814814814814,0.5030461324454819,0.5127945081889,0.6203469533825464,0.155786957767474,0.20408163265306123,0.17568238213399504,0.12606473594548553,0.0752,0.3114503816793893,0.49196141479099675,10.0,2
LKo9j8Iu,0.20340236686390534,0.13636363636363635,0.25,0.10344827586206896,0.006877858728736178,0.04314938816000387,0.004659469684724022,0.005693996801220906,0.5948645093231618,0.0951834862385321,0.034392322822912325,0.10526315789473684,0.33704399786087946,0.3924048665420588,0.5355461092117872,0.205591257673986,0.48979591836734687,0.15632754342431762,0.09880749574105623,0.0704,0.28549618320610687,0.7202572347266881,22.0,4
LPq7V+3b,0.2122838190002369,0.061855670103092786,0.24624624624624625,0.125,0.0031260750543559493,0.029721559500271166,0.0022547445836259704,0.007531730580993191,0.591437771021143,0.3067660550458715,0.31540203850509624,0.4444444444444444,0.6547929567725693,0.7251966121103159,0.9729737009841672,0.844213042232526,0.0816326530612245,0.08833746898263029,0.06303236797274277,0.0376,0.17099236641221371,0.10932475884244373,1.0,1
LT4e0TEx,0.14748263888888888,0.10606060606060606,0.24,0.23943661971830985,0.0003018267832093054,0.02267699404995937,0.001597848444109567,0.008418471451932688,0.5705585409853247,0.24410222804718212,0.08267270668176671,0.07407407407407407,0.6913900224542612,0.7199630909715216,0.7288417146372167,0.09082480304365188,0.10204081632653061,0.08387096774193548,0.05792163543441227,0.1024,0.03816793893129771,0.09003215434083602,9.0,2
LjmXOFkL,0.1981292517006803,0.1471264367816092,0.23552894211576847,0.21393034825870647,0.004906132087189414,0.027349138552714817,0.002530926810466428,0.02538321673484044,0.5931256851287984,0.29816513761467883,0.19592298980747452,0.2592592592592592,0.7500374819002081,0.746519903421583,0.7495712198600546,0.17249471673809985,0.20408163265306123,0.18312655086848634,0.12776831345826234,0.132,0.22442748091603051,0.8135048231511254,5.0,1
LzqtREBZ,0.2429324894514768,0.05851063829787234,0.5757575757575758,0.3108108108108108,0.0026175430126406307,0.018599453905728466,0.0035203488336060956,0.010873891314584765,0.6352274449104621,0.19397116644823068,0.15288788221970556,0.37037037037037035,0.6181800110095411,0.6514046456932356,0.7829780746348004,0.643171732278893,0.10204081632653061,0.06699751861042183,0.05110732538330494,0.0704,0.05343511450381679,0.5562700964630225,2.0,1
M0ISVKg+,0.1718926553672316,0.05517241379310345,0.3191489361702128,0.1875,0.004611478074042828,0.03277692364009078,0.006055144889258459,0.0084421154808257,0.5757121622363822,0.16399082568807338,0.10758776896942243,0.2222222222222222,0.44884864399474933,0.5619156785469521,0.7647336518114602,0.266319563348789,0.0816326530612245,0.04714640198511166,0.027257240204429302,0.056,0.04122137404580153,0.3472668810289389,3.0,1
MchfXRuY,0.27758087968011635,0.125,0.3401015228426396,0.21875,0.009072891937751374,0.045076472438468185,0.004541937317481346,0.027665808373030547,0.6262351684419104,0.2068390325271059,0.06296715741789355,0.08888888888888885,0.45128434621108615,0.4808485258255791,0.5321446227869,0.09082480304365187,0.18367346938775508,0.11861042183622827,0.07155025553662692,0.057600000000000005,0.21832061068702288,0.7749196141479097,13.0,2
MhvASDVV,0.2773049645390071,0.0,0.32407407407407407,0.1111111111111111,0.003135570432354679,0.0,0.0016276876352112166,0.005418639442958065,0.6494978274034866,0.12270642201834861,0.05379388448471121,0.1111111111111111,0.5354437851360759,0.5898770235410087,0.6820519417960296,0.155786957767474,0.020408163265306124,0.011910669975186104,0.010221465076660989,0.0,0.05496183206106871,0.1832797427652733,1.0,1
MqlBu0OO,0.20949512335054501,0.14285714285714285,0.19109947643979058,0.19597989949748743,0.010003747204197578,0.025146317078376522,0.005354845799940725,0.01041273237453604,0.587513029775045,0.08054192447194367,0.054521922019090764,0.25396825396825395,0.3610964545881866,0.3950085191088096,0.5956666845231873,0.35642147264516555,0.836734693877551,0.23573200992555832,0.14821124361158433,0.0088,0.6030534351145038,0.729903536977492,19.0,3
MzKsjyni,0.0986651411136537,0.05509641873278237,0.13186813186813187,0.07537688442211055,0.003920365680376429,0.025582553537259835,0.003988944370118817,0.00712298140475068,0.5454494933863001,0.1489392201834862,0.061288388515088936,0.11764705882352938,0.4617948597490701,0.42891847976248315,0.5725812345453368,0.218229641736549,0.4489795918367347,0.2054590570719603,0.13458262350936967,0.1096,0.3297709923664122,0.2540192926045016,17.0,3
NGcpmWF6,0.11837518869219157,0.06764705882352941,0.33076923076923076,0.147239263803681,0.004952436076597656,0.05125411098622038,0.005827370273490796,0.009617341413651836,0.5524788235458502,0.14950507001448576,0.08112838463914343,0.1616161616161616,0.46651287955630816,0.43805734383190703,0.5103508113095675,0.13423637993073628,0.3469387755102041,0.1607940446650124,0.11754684838160137,0.18960000000000002,0.05496183206106871,0.31189710610932475,10.0,2
Naq0lFJM,0.13977272727272727,0.076,0.28,0.14285714285714285,0.003934596842016908,0.024300857120390023,0.0018933927571935173,0.029725663369323776,0.5659103197734848,0.32431192660550456,0.12344280860702153,0.05555555555555558,0.5843614205573319,0.7097721266052921,0.6798395453979482,0.08573574966010986,0.06122448979591836,0.07593052109181142,0.054514480408858604,0.08080000000000001,0.058015267175572524,0.8070739549839229,2.0,1
NiZg7Rnx,0.14788812785388128,0.05198776758409786,0.26506024096385544,0.17142857142857143,0.009401588446452475,0.04412608132002744,0.00889742047555923,0.0182909637437295,0.5717430639998823,0.13828926065839178,0.04481475489403009,0.047619047619047616,0.3891747836757896,0.4168322430838532,0.4821349825855697,0.06402274615477901,0.30612244897959184,0.1334987593052109,0.07836456558773425,0.1208,0.13740458015267173,0.6141479099678456,14.0,3
Nsr+jY0A,0.3354639005062734,0.275,0.35590669676448455,0.3057142857142857,0.0076666631792724725,0.015524184369865449,0.00534454572862127,0.00881528818877252,0.6641449836044143,0.08041014570965999,0.0611059136343493,0.28019323671497576,0.2842090113298166,0.27994290808990513,0.5495071825418882,0.2870132211344015,0.9999999999999998,0.2813895781637717,0.23509369676320274,0.0176,0.648854961832061,0.8520900321543409,25.0,4
Num42/k8,0.27681388012618297,0.12790697674418605,0.3319672131147541,0.128,0.010380670911780167,0.04212888354550544,0.004385180745660612,0.023875666151871748,0.6193366171376634,0.11680865006553079,0.06370328425821065,0.20370370370370372,0.4344679941992998,0.4514899528131074,0.6158037275147316,0.35783313487089047,0.3877551020408163,0.14590570719602977,0.09540034071550256,0.0648,0.26717557251908397,0.8553054662379421,16.0,3
Nw7u8qLC,0.07407407407407407,0.028169014084507043,0.375,0.0,0.00013762547505862324,0.022178917651541074,0.002196639216813097,0.006783484716184344,0.5367317754727458,0.08486238532110091,0.014722536806342015,0.0,0.5477626044323495,0.5590854443495095,0.5811399188305861,0.0,0.020408163265306124,0.006451612903225806,0.0068143100511073255,0.0216,0.0,0.003215434083601286,2.0,1
NzOZUN9+,0.13532876741831965,0.0,0.14436183395291202,0.12864077669902912,0.004164930828568373,0.0,0.002143396675088617,0.00922961535675541,0.564113699774554,0.2779529816513761,0.14088335220838052,0.17777777777777776,0.6454888308136938,0.6106085188751087,0.7175876458439988,0.24371198921038875,0.4489795918367347,0.3543424317617866,0.4395229982964225,0.0,0.7236641221374046,0.47266881028938906,15.0,3
O0t/9yEI,0.1310763888888889,0.0,0.16352201257861634,0.08571428571428572,0.0031594658021681897,0.0,0.0012872419269472587,0.00955799107757866,0.5612601582589585,0.12614678899082568,0.05549263873159683,0.1111111111111111,0.3413791253227686,0.3051882109136574,0.4763343628982677,0.26631956334878903,0.0816326530612245,0.036228287841191066,0.06814310051107325,0.0,0.07786259541984733,0.39228295819935693,3.0,1
OnGVlltJ,0.1471969696969697,0.11604938271604938,0.1864406779661017,0.2564102564102564,0.005944297967307534,0.05268567445815579,0.0073844671901881175,0.013598700909731297,0.5658542660837182,0.09457636265515382,0.057002642506606256,0.19753086419753085,0.4421213613263725,0.4880813339027626,0.6554245251489078,0.28709315828507675,0.30612244897959184,0.0977667493796526,0.06132879045996593,0.1272,0.03053435114503817,0.5144694533762058,8.0,2
Ov04vIT6,0.1977333871401668,0.0,0.18658892128279883,0.23357664233576642,0.007708640155430928,0.0,0.004822436477239006,0.007706416910422879,0.5929059731997793,0.1741399082568807,0.06749716874292186,0.07407407407407407,0.5817862961977197,0.5105474288559064,0.6492117699207482,0.08205899515892282,0.36734693877551017,0.1935483870967742,0.20442930153321975,0.0,0.4396946564885496,0.7459807073954984,17.0,3
P0lsX8gx,0.16209556157016752,0.06405693950177936,0.2421142369991475,0.09939148073022312,0.032551841654053976,0.7038598541420582,0.01127953885666216,0.010360609845561966,0.570107353588492,0.17148591087811269,0.1895054737636844,0.4691358024691358,0.4784093386966163,0.45490926225487555,0.6894286424101879,0.36876307197952485,0.5306122448979591,0.27196029776674935,0.25212947189097107,0.0888,0.46870229007633585,0.9485530546623794,8.0,2
